product,rating,rating count,price,product url
Nokia G10 | Android 11 | Unlocked Smartphone | 3-Day Battery | Dual SIM | US Version | 3/32GB | 6.52-Inch Screen | 13MP Triple Camera | Polar Night  ,3.9 out of 5 stars,519  ,130.,https://amazon.com/Nokia-Android-Unlocked-Smartphone-6-52-Inch/dp/B093QPTSK7/ref=sr_1_55?keywords=smartphones&qid=1662383190&sr=8-55
"Unlocked Smartphone, 5.45"" HD Screen Face Unlock Smartphone Cell Phone, 2MP Camera, 512MB+4GB Memory 3G Dual SIM Mobile Phone, 1500mAh Battery(Black)  ",1.0 out of 5 stars,1  ,69.,https://amazon.com/Unlocked-Smartphone-Screen-2200mAh-Battery/dp/B09G381X39/ref=sr_1_56?keywords=smartphones&qid=1662383190&sr=8-56
"Kasa Smart Light Switch HS200, Single Pole, Needs Neutral Wire, 2.4GHz Wi-Fi Light Switch Works with Alexa and Google Home, UL Certified, No Hub Required , White  ",4.6 out of 5 stars,"32,121  ",14.,https://amazon.com/Kasa-Smart-Light-Switch-TP-Link/dp/B01EZV35QU/ref=sr_1_57?keywords=smartphones&qid=1662383190&sr=8-57
"TCL A30 Unlocked Smartphone with 5.5"" HD+ Display, 8MP Rear Camera, 32GB+3GB RAM, 3000mAh Battery, Android 11, Prime Black  ",3.9 out of 5 stars,365  ,99.,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A05189361QOLV0KKASINP&url=%2FTCL-Unlocked-Smartphone-Display-3000mAh%2Fdp%2FB09B79YT3S%2Fref%3Dsr_1_59_sspa%3Fkeywords%3Dsmartphones%26qid%3D1662383190%26sr%3D8-59-spons%26psc%3D1&qualifier=1662383190&id=5698325621186622&widgetName=sp_mtf
TracFone Blu View 2 (2022) 4G LTE Prepaid Smartphone (Locked) - Black - 32GB - Sim Card Included - CDMA  ,4.0 out of 5 stars,73  ,29.,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A01382002KYK35OCLRM3O&url=%2FTracFone-View-Prepaid-Smartphone-Locked%2Fdp%2FB09XFJY4N4%2Fref%3Dsr_1_60_sspa%3Fkeywords%3Dsmartphones%26qid%3D1662383190%26sr%3D8-60-spons%26psc%3D1&qualifier=1662383190&id=5698325621186622&widgetName=sp_mtf
"Xiaomi 11T 5G + 4G Volte (128GB, 8GB) 6.67” 108MP Triple Camera, NFC Dual SIM (Not Compatible Verizon Sprint Boost Metro Cricket) GSM Unlocked Global (w/Fast Car Charger Bundle) (Celestial Blue)  ",4.5 out of 5 stars,573  ,344.,https://amazon.com/Xiaomi-Compatible-Verizon-Unlocked-Celestial/dp/B09GVSTT84/ref=sr_1_61?keywords=smartphones&qid=1662383190&sr=8-61
"Samsung Galaxy A53 5G (SM-A536E/DS) Dual SIM,128 GB 6GB RAM, Factory Unlocked GSM, International Version - No Warranty - (Awesome Peach)  ",3.7 out of 5 stars,415  ,313.,https://amazon.com/Samsung-SM-A536E-DS-Unlocked-International/dp/B09VCTRDF4/ref=sr_1_63?keywords=smartphones&qid=1662383190&sr=8-63
Motorola Moto G100 Dual-SIM 128GB ROM + 8GB RAM (GSM Only | No CDMA) Factory Unlocked 5G Smartphone (Iridescent Sky) - International Version  ,4.4 out of 5 stars,119  ,429.,https://amazon.com/Motorola-Dual-SIM-Unlocked-Smartphone-Iridescent/dp/B08X4GX9K1/ref=sr_1_64?keywords=smartphones&qid=1662383190&sr=8-64
"Unlocked Smartphones, Blackview A55, 2022 Unlocked Cell Phones Android 11, 6.528"" HD+, 3GB RAM 16GB ROM, 4780mAh High Capacity Battery, 3-Card Slots, 4G Dual SIM,8MP+5MP,Face ID, T-Mobile Phone,Green  ",3.8 out of 5 stars,929  ,109.,https://amazon.com/Unlocked-Smartphones-Blackview-Capacity-T-Mobile/dp/B09SWHJX1B/ref=sr_1_65?keywords=smartphones&qid=1662383190&sr=8-65
"Rugged Smartphone, Blackview BV8800, 8GB+128GB, 8380mAh Battery with 33W Fast Charge, 4G Dual Sim Unlocked Cell Phones, 50MP+16MP+8MP+2MP+20MP IR Rear Camera, 6.58“FHD Display, IP68 & IP69K Waterproof  ",4.5 out of 5 stars,45  ,349.,https://amazon.com/Smartphone-Blackview-8380mAh-Unlocked-Waterproof/dp/B09WR95X1M/ref=sr_1_66?keywords=smartphones&qid=1662383190&sr=8-66
Nokia C01 Plus | Android 11 (Go Edition) | Unlocked Smartphone | 2-Day Battery | 2/32GB | 6.52-Inch Screen | Dark Blue  ,3.7 out of 5 stars,336  ,86.,https://amazon.com/Nokia-Factory-Unlocked-Android-Verizon/dp/B09CBSS3BX/ref=sr_1_67?keywords=smartphones&qid=1662383190&sr=8-67
"Samsung Galaxy A12 64GB Dual SIM, GSM Unlocked, (CDMA Verizon/Sprint Not Supported) Smartphone International Version No Warranty (White)  ",4.4 out of 5 stars,100  ,162.,https://amazon.com/Unlocked-Supported-Smartphone-International-Warranty/dp/B09J9B17GD/ref=sr_1_68?keywords=smartphones&qid=1662383190&sr=8-68
KLOKOL Bluetooth Headphones Neckband 20Hrs Playtime V5.0 Wireless Headset Sport Noise Cancelling Earbuds w/Mic for Gym Running Compatible with iPhone Samsung Android  ,4.2 out of 5 stars,"7,658  ",19.,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg4_1?ie=UTF8&adId=A04262762ZBNZSNB6Y0L7&url=%2FKLOKOL-Bluetooth-Headphones-Cancelling-Compatible%2Fdp%2FB09J3FG5F8%2Fref%3Dsr_1_69_sspa%3Fkeywords%3Dsmartphones%26qid%3D1662383190%26sr%3D8-69-spons%26psc%3D1%26smid%3DA1MCZTADDFQ4V6&qualifier=1662383190&id=5698325621186622&widgetName=sp_btf
"TCL 10L, Unlocked Android Smartphone, 256GB+6GB RAM Android Phone,6.53"" FHD Cell Phone, 48MP Quad Rear Camera System, 4000mAh Verizon Phone Mobile Phone Large Storage, Arctic White  ",4.2 out of 5 stars,"4,671  ",299.,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg4_1?ie=UTF8&adId=A0235091S398ERUYGO9C&url=%2FTCL-Unlocked-Android-Smartphone-Display%2Fdp%2FB0951TM7JS%2Fref%3Dsr_1_70_sspa%3Fkeywords%3Dsmartphones%26qid%3D1662383190%26sr%3D8-70-spons%26psc%3D1&qualifier=1662383190&id=5698325621186622&widgetName=sp_btf
